product_id,product_name,brand,category,image_url,ingredient_list_raw,extracted_ingredients,health_category,allergen_flags,nutrition_summary,health_score,region
ns_01047,Reliance Fresh Condiments Mix 148,Reliance Fresh,condiments,https://static.openfoodfacts.org/images/products/1000000001047/front_en.400.jpg,"chili, salt, vinegar, monosodium glutamate, lentil, sodium benzoate","[""chili"", ""salt"", ""vinegar"", ""monosodium glutamate"", ""lentil"", ""sodium benzoate""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 392, ""sugar_g"": 21.4, ""sodium_mg"": 343, ""fat_g"": 1.4, ""protein_g"": 6.0}",31,India
ns_01048,Britannia Condiments Mix 149,Britannia,condiments,https://static.openfoodfacts.org/images/products/1000000001048/front_en.400.jpg,"chili, salt, vinegar, milk, vitamin, whole grain","[""chili"", ""salt"", ""vinegar"", ""milk"", ""vitamin"", ""whole grain""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 291, ""sugar_g"": 15.8, ""sodium_mg"": 839, ""fat_g"": 6.1, ""protein_g"": 1.6}",54,India
ns_01049,Tata Snacks Mix 150,Tata,snacks,https://static.openfoodfacts.org/images/products/1000000001049/front_en.400.jpg,"potato, vegetable oil (palm), salt, monosodium glutamate, protein, sodium nitrate","[""potato"", ""vegetable oil (palm)"", ""salt"", ""monosodium glutamate"", ""protein"", ""sodium nitrate""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 191, ""sugar_g"": 3.2, ""sodium_mg"": 427, ""fat_g"": 5.0, ""protein_g"": 17.0}",41,India
ns_01050,Britannia Ready_Meals Mix 151,Britannia,ready_meals,https://static.openfoodfacts.org/images/products/1000000001050/front_en.400.jpg,"rice, vegetable oil, salt, sugar, lentil, protein","[""rice"", ""vegetable oil"", ""salt"", ""sugar"", ""lentil"", ""protein""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 270, ""sugar_g"": 4.9, ""sodium_mg"": 629, ""fat_g"": 11.7, ""protein_g"": 19.7}",51,India
ns_01051,Golden Harvest Sauces Mix 152,Golden Harvest,sauces,https://static.openfoodfacts.org/images/products/1000000001051/front_en.400.jpg,"tomato paste, vinegar, salt, lentil, oats, fiber","[""tomato paste"", ""vinegar"", ""salt"", ""lentil"", ""oats"", ""fiber""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 362, ""sugar_g"": 19.9, ""sodium_mg"": 241, ""fat_g"": 12.0, ""protein_g"": 14.4}",64,India
ns_01052,Nilgiris Condiments Mix 153,Nilgiris,condiments,https://static.openfoodfacts.org/images/products/1000000001052/front_en.400.jpg,"chili, salt, vinegar, trans fat, fruit, fiber","[""chili"", ""salt"", ""vinegar"", ""trans fat"", ""fruit"", ""fiber""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 509, ""sugar_g"": 4.5, ""sodium_mg"": 188, ""fat_g"": 15.0, ""protein_g"": 3.3}",57,India
ns_01053,Sunrise Foods Dairy Mix 154,Sunrise Foods,dairy,https://static.openfoodfacts.org/images/products/1000000001053/front_en.400.jpg,"milk, milk solids, stabiliser (E412), monosodium glutamate, trans fat, fruit","[""milk"", ""milk solids"", ""stabiliser (E412)"", ""monosodium glutamate"", ""trans fat"", ""fruit""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 235, ""sugar_g"": 29.9, ""sodium_mg"": 581, ""fat_g"": 9.8, ""protein_g"": 12.8}",25,India
ns_01054,Nilgiris Condiments Mix 155,Nilgiris,condiments,https://static.openfoodfacts.org/images/products/1000000001054/front_en.400.jpg,"chili, salt, vinegar, fruit, vitamin, artificial flavour","[""chili"", ""salt"", ""vinegar"", ""fruit"", ""vitamin"", ""artificial flavour""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": true, ""egg"": false}","{""calories"": 91, ""sugar_g"": 0.3, ""sodium_mg"": 555, ""fat_g"": 20.4, ""protein_g"": 17.8}",52,India
ns_01055,Tata Frozen Mix 156,Tata,frozen,https://static.openfoodfacts.org/images/products/1000000001055/front_en.400.jpg,"vegetables, vegetable oil, salt, vegetable, fruit, olive oil","[""vegetables"", ""vegetable oil"", ""salt"", ""vegetable"", ""fruit"", ""olive oil""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 303, ""sugar_g"": 20.9, ""sodium_mg"": 527, ""fat_g"": 4.5, ""protein_g"": 2.3}",58,India
ns_01056,MDH Confectionery Mix 157,MDH,confectionery,https://static.openfoodfacts.org/images/products/1000000001056/front_en.400.jpg,"sugar, cocoa butter, milk powder, fiber, lentil, vegetable","[""sugar"", ""cocoa butter"", ""milk powder"", ""fiber"", ""lentil"", ""vegetable""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 389, ""sugar_g"": 11.8, ""sodium_mg"": 888, ""fat_g"": 12.4, ""protein_g"": 14.0}",46,India
ns_01057,Organic Valley Bakery Mix 158,Organic Valley,bakery,https://static.openfoodfacts.org/images/products/1000000001057/front_en.400.jpg,"wheat flour, sugar, vegetable oil, protein, sorbitol, whole grain","[""wheat flour"", ""sugar"", ""vegetable oil"", ""protein"", ""sorbitol"", ""whole grain""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 137, ""sugar_g"": 3.5, ""sodium_mg"": 549, ""fat_g"": 22.3, ""protein_g"": 13.4}",42,India
ns_01058,Britannia Cereals Mix 159,Britannia,cereals,https://static.openfoodfacts.org/images/products/1000000001058/front_en.400.jpg,"oats, sugar, malted barley, vegetable, vitamin, lentil","[""oats"", ""sugar"", ""malted barley"", ""vegetable"", ""vitamin"", ""lentil""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 39, ""sugar_g"": 25.4, ""sodium_mg"": 655, ""fat_g"": 19.9, ""protein_g"": 5.2}",44,India
ns_01059,Parle Bakery Mix 160,Parle,bakery,https://static.openfoodfacts.org/images/products/1000000001059/front_en.400.jpg,"wheat flour, sugar, vegetable oil, olive oil, lentil, sugar","[""wheat flour"", ""sugar"", ""vegetable oil"", ""olive oil"", ""lentil"", ""sugar""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 513, ""sugar_g"": 0.5, ""sodium_mg"": 276, ""fat_g"": 10.9, ""protein_g"": 10.6}",61,India
ns_01060,Parle Snacks Mix 161,Parle,snacks,https://static.openfoodfacts.org/images/products/1000000001060/front_en.400.jpg,"potato, vegetable oil (palm), salt, oats, preservative, protein","[""potato"", ""vegetable oil (palm)"", ""salt"", ""oats"", ""preservative"", ""protein""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 206, ""sugar_g"": 12.1, ""sodium_mg"": 337, ""fat_g"": 24.6, ""protein_g"": 17.3}",54,India
ns_01061,Organic Valley Cereals Mix 162,Organic Valley,cereals,https://static.openfoodfacts.org/images/products/1000000001061/front_en.400.jpg,"oats, sugar, malted barley, sugar, protein, oats","[""oats"", ""sugar"", ""malted barley"", ""sugar"", ""protein"", ""oats""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 371, ""sugar_g"": 11.7, ""sodium_mg"": 40, ""fat_g"": 18.7, ""protein_g"": 11.1}",57,India
ns_01062,Sunrise Foods Beverages Mix 163,Sunrise Foods,beverages,https://static.openfoodfacts.org/images/products/1000000001062/front_en.400.jpg,"water, sugar, citric acid, whole grain, whole grain, lentil","[""water"", ""sugar"", ""citric acid"", ""whole grain"", ""whole grain"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 65, ""sugar_g"": 9.2, ""sodium_mg"": 595, ""fat_g"": 1.9, ""protein_g"": 16.5}",47,India
ns_01063,Golden Harvest Ready_Meals Mix 164,Golden Harvest,ready_meals,https://static.openfoodfacts.org/images/products/1000000001063/front_en.400.jpg,"rice, vegetable oil, salt, vegetable, protein, vegetable","[""rice"", ""vegetable oil"", ""salt"", ""vegetable"", ""protein"", ""vegetable""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 370, ""sugar_g"": 23.8, ""sodium_mg"": 222, ""fat_g"": 31.9, ""protein_g"": 6.0}",59,India
ns_01064,Sunrise Foods Snacks Mix 165,Sunrise Foods,snacks,https://static.openfoodfacts.org/images/products/1000000001064/front_en.400.jpg,"potato, vegetable oil (palm), salt, sugar, trans fat, whole grain","[""potato"", ""vegetable oil (palm)"", ""salt"", ""sugar"", ""trans fat"", ""whole grain""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 473, ""sugar_g"": 29.3, ""sodium_mg"": 253, ""fat_g"": 27.0, ""protein_g"": 15.7}",32,India
ns_01065,Tata Beverages Mix 166,Tata,beverages,https://static.openfoodfacts.org/images/products/1000000001065/front_en.400.jpg,"water, sugar, citric acid, trans fat, fruit, lentil","[""water"", ""sugar"", ""citric acid"", ""trans fat"", ""fruit"", ""lentil""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 550, ""sugar_g"": 11.2, ""sodium_mg"": 754, ""fat_g"": 24.4, ""protein_g"": 8.2}",31,India
ns_01066,Sunrise Foods Frozen Mix 167,Sunrise Foods,frozen,https://static.openfoodfacts.org/images/products/1000000001066/front_en.400.jpg,"vegetables, vegetable oil, salt, lentil, protein, milk","[""vegetables"", ""vegetable oil"", ""salt"", ""lentil"", ""protein"", ""milk""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 521, ""sugar_g"": 15.2, ""sodium_mg"": 594, ""fat_g"": 16.4, ""protein_g"": 7.2}",62,India
ns_01067,Reliance Fresh Snacks Mix 168,Reliance Fresh,snacks,https://static.openfoodfacts.org/images/products/1000000001067/front_en.400.jpg,"potato, vegetable oil (palm), salt, lentil, lentil, trans fat","[""potato"", ""vegetable oil (palm)"", ""salt"", ""lentil"", ""lentil"", ""trans fat""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 443, ""sugar_g"": 29.3, ""sodium_mg"": 124, ""fat_g"": 9.5, ""protein_g"": 3.3}",46,India
ns_01068,ITC Confectionery Mix 169,ITC,confectionery,https://static.openfoodfacts.org/images/products/1000000001068/front_en.400.jpg,"sugar, cocoa butter, milk powder, artificial flavour, whole grain, vitamin","[""sugar"", ""cocoa butter"", ""milk powder"", ""artificial flavour"", ""whole grain"", ""vitamin""]",Neutral,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": true}","{""calories"": 296, ""sugar_g"": 5.2, ""sodium_mg"": 273, ""fat_g"": 1.7, ""protein_g"": 16.0}",46,India
ns_01069,Amul Ready_Meals Mix 170,Amul,ready_meals,https://static.openfoodfacts.org/images/products/1000000001069/front_en.400.jpg,"rice, vegetable oil, salt, sugar, monosodium glutamate, sorbitol","[""rice"", ""vegetable oil"", ""salt"", ""sugar"", ""monosodium glutamate"", ""sorbitol""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 190, ""sugar_g"": 26.8, ""sodium_mg"": 18, ""fat_g"": 5.3, ""protein_g"": 14.9}",23,India
ns_01070,ITC Bakery Mix 171,ITC,bakery,https://static.openfoodfacts.org/images/products/1000000001070/front_en.400.jpg,"wheat flour, sugar, vegetable oil, sodium benzoate, whole grain, milk","[""wheat flour"", ""sugar"", ""vegetable oil"", ""sodium benzoate"", ""whole grain"", ""milk""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 316, ""sugar_g"": 11.5, ""sodium_mg"": 482, ""fat_g"": 34.9, ""protein_g"": 5.2}",39,India
ns_01071,Sunrise Foods Sauces Mix 172,Sunrise Foods,sauces,https://static.openfoodfacts.org/images/products/1000000001071/front_en.400.jpg,"tomato paste, vinegar, salt, artificial flavour, vitamin, high fructose corn syrup","[""tomato paste"", ""vinegar"", ""salt"", ""artificial flavour"", ""vitamin"", ""high fructose corn syrup""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 408, ""sugar_g"": 7.2, ""sodium_mg"": 692, ""fat_g"": 13.8, ""protein_g"": 15.1}",31,India
ns_01072,Sunrise Foods Condiments Mix 173,Sunrise Foods,condiments,https://static.openfoodfacts.org/images/products/1000000001072/front_en.400.jpg,"chili, salt, vinegar, protein, sorbitol, fruit","[""chili"", ""salt"", ""vinegar"", ""protein"", ""sorbitol"", ""fruit""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": true}","{""calories"": 497, ""sugar_g"": 23.3, ""sodium_mg"": 211, ""fat_g"": 0.9, ""protein_g"": 4.6}",48,India
ns_01073,Nilgiris Snacks Mix 174,Nilgiris,snacks,https://static.openfoodfacts.org/images/products/1000000001073/front_en.400.jpg,"potato, vegetable oil (palm), salt, high fructose corn syrup, oats, lentil","[""potato"", ""vegetable oil (palm)"", ""salt"", ""high fructose corn syrup"", ""oats"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 488, ""sugar_g"": 7.0, ""sodium_mg"": 53, ""fat_g"": 31.0, ""protein_g"": 7.1}",62,India
ns_01074,Reliance Fresh Frozen Mix 175,Reliance Fresh,frozen,https://static.openfoodfacts.org/images/products/1000000001074/front_en.400.jpg,"vegetables, vegetable oil, salt, vitamin, vitamin, fiber","[""vegetables"", ""vegetable oil"", ""salt"", ""vitamin"", ""vitamin"", ""fiber""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 68, ""sugar_g"": 13.3, ""sodium_mg"": 398, ""fat_g"": 10.4, ""protein_g"": 12.8}",64,India
ns_01075,Reliance Fresh Bakery Mix 176,Reliance Fresh,bakery,https://static.openfoodfacts.org/images/products/1000000001075/front_en.400.jpg,"wheat flour, sugar, vegetable oil, monosodium glutamate, trans fat, sorbitol","[""wheat flour"", ""sugar"", ""vegetable oil"", ""monosodium glutamate"", ""trans fat"", ""sorbitol""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 207, ""sugar_g"": 21.8, ""sodium_mg"": 426, ""fat_g"": 16.0, ""protein_g"": 12.6}",5,India
ns_01076,Golden Harvest Confectionery Mix 177,Golden Harvest,confectionery,https://static.openfoodfacts.org/images/products/1000000001076/front_en.400.jpg,"sugar, cocoa butter, milk powder, lentil, oats, lentil","[""sugar"", ""cocoa butter"", ""milk powder"", ""lentil"", ""oats"", ""lentil""]",Neutral,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 495, ""sugar_g"": 13.9, ""sodium_mg"": 752, ""fat_g"": 5.9, ""protein_g"": 17.5}",45,India
ns_01077,Nilgiris Beverages Mix 178,Nilgiris,beverages,https://static.openfoodfacts.org/images/products/1000000001077/front_en.400.jpg,"water, sugar, citric acid, sugar, artificial flavour, lentil","[""water"", ""sugar"", ""citric acid"", ""sugar"", ""artificial flavour"", ""lentil""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 100, ""sugar_g"": 22.9, ""sodium_mg"": 112, ""fat_g"": 14.8, ""protein_g"": 12.7}",35,India
ns_01078,Golden Harvest Bakery Mix 179,Golden Harvest,bakery,https://static.openfoodfacts.org/images/products/1000000001078/front_en.400.jpg,"wheat flour, sugar, vegetable oil, vegetable, oats, preservative","[""wheat flour"", ""sugar"", ""vegetable oil"", ""vegetable"", ""oats"", ""preservative""]",Harmful,"{""gluten"": true, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 108, ""sugar_g"": 0.6, ""sodium_mg"": 852, ""fat_g"": 6.9, ""protein_g"": 18.5}",34,India
ns_01079,Britannia Snacks Mix 180,Britannia,snacks,https://static.openfoodfacts.org/images/products/1000000001079/front_en.400.jpg,"potato, vegetable oil (palm), salt, artificial flavour, fruit, sugar","[""potato"", ""vegetable oil (palm)"", ""salt"", ""artificial flavour"", ""fruit"", ""sugar""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 321, ""sugar_g"": 3.5, ""sodium_mg"": 351, ""fat_g"": 34.8, ""protein_g"": 7.0}",43,India
ns_01080,Organic Valley Sauces Mix 181,Organic Valley,sauces,https://static.openfoodfacts.org/images/products/1000000001080/front_en.400.jpg,"tomato paste, vinegar, salt, fruit, preservative, vitamin","[""tomato paste"", ""vinegar"", ""salt"", ""fruit"", ""preservative"", ""vitamin""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": true, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 362, ""sugar_g"": 13.6, ""sodium_mg"": 840, ""fat_g"": 19.4, ""protein_g"": 14.2}",40,India
ns_01081,Nilgiris Dairy Mix 182,Nilgiris,dairy,https://static.openfoodfacts.org/images/products/1000000001081/front_en.400.jpg,"milk, milk solids, stabiliser (E412), vitamin, sodium nitrate, oats","[""milk"", ""milk solids"", ""stabiliser (E412)"", ""vitamin"", ""sodium nitrate"", ""oats""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": false, ""egg"": false}","{""calories"": 548, ""sugar_g"": 26.3, ""sodium_mg"": 475, ""fat_g"": 27.4, ""protein_g"": 10.9}",44,India
ns_01082,Kohinoor Beverages Mix 183,Kohinoor,beverages,https://static.openfoodfacts.org/images/products/1000000001082/front_en.400.jpg,"water, sugar, citric acid, preservative, oats, trans fat","[""water"", ""sugar"", ""citric acid"", ""preservative"", ""oats"", ""trans fat""]",Harmful,"{""gluten"": false, ""nuts"": true, ""dairy"": false, ""soy"": true, ""sesame"": false, ""egg"": false}","{""calories"": 110, ""sugar_g"": 0.7, ""sodium_mg"": 270, ""fat_g"": 32.1, ""protein_g"": 10.8}",31,India
ns_01083,MDH Bakery Mix 184,MDH,bakery,https://static.openfoodfacts.org/images/products/1000000001083/front_en.400.jpg,"wheat flour, sugar, vegetable oil, whole grain, olive oil, preservative","[""wheat flour"", ""sugar"", ""vegetable oil"", ""whole grain"", ""olive oil"", ""preservative""]",Harmful,"{""gluten"": false, ""nuts"": false, ""dairy"": false, ""soy"": false, ""sesame"": true, ""egg"": false}","{""calories"": 459, ""sugar_g"": 15.1, ""sodium_mg"": 596, ""fat_g"": 14.8, ""protein_g"": 0.1}",35,India
